"Practice.Code","Year","TOTAL_PATIENTS","TOTAL_GP_EXTGL_HC","TOTAL_GP_EXTGL_FTE","IMD","IMD_quintile"
"A81066","2023",5147.08333333333,3,3,16.08137197,"2"
"A81066","2024",5202.1,3,3,16.08137197,"2"
"A81067","2016",10154,8,5.5,39.95640077,"5"
"A81067","2017",10444,5,3.7,40.1410225,"5"
"A81067","2018",10578,7,4.9,40.32564423,"5"
"A81067","2019",11617,7,5.1,40.51026596,"5"
"A81067","2020",11928,8,6.5,40.51026596,"5"
"A81067","2021",12098.3333333333,8,6.2,40.51026596,"5"
"A81067","2022",11928.8,7,6,40.51026596,"5"
"A81067","2023",11687.75,7,5.8,40.51026596,"5"
"A81067","2024",11479,6,4.4,40.51026596,"5"
"A81069","2016",1444,1,1,30.48439321,"4"
"A81069","2017",0,0,0,30.48439321,"4"
"A81070","2016",1980,0,0,39.9708216825,"5"
"A81070","2017",2098,0,0,37.086251375,"5"
"A81070","2018",2227,0,0,34.2016810675,"5"
"A81070","2019",6979,0,0,31.31711076,"4"
"A81070","2020",7052,NA,NA,31.31711076,"4"
"A81070","2021",6912.33333333333,NA,NA,31.31711076,"4"
"A81070","2022",6752,0,0,31.31711076,"4"
"A81070","2023",6592.91666666667,0,0,31.31711076,"4"
"A81070","2024",6429.2,NA,NA,31.31711076,"4"
"A81602","2016",2525,1,0.9,21.720227635,"3"
"A81602","2017",2527,1,0.9,21.7227772,"3"
"A81602","2018",2502,1,1,21.725326765,"3"
"A81602","2019",2487,1,1,21.72787633,"3"
"A81602","2020",2437,1,1,21.72787633,"3"
"A81602","2021",2370.33333333333,1,1,21.72787633,"3"
"A81602","2022",2331.2,1,1,21.72787633,"3"
"A81602","2023",2311,1,1,21.72787633,"3"
"A81602","2024",2285.4,1,1,21.72787633,"3"
"A81605","2016",2483,3,0.9,22.07440008,"3"
"A81608","2016",2897,2,1.9,37.7496155825,"5"
"A81608","2017",3299,2,2,38.163850155,"5"
"A81608","2018",3705,2,2,38.5780847275,"5"
"A81608","2019",4430,3,2.7,38.9923193,"5"
"A81608","2020",5057,3,2.7,38.9923193,"5"
"A81608","2021",5777.33333333333,3,2.7,38.9923193,"5"
"A81608","2022",6532.8,3,3,38.9923193,"5"
"A81608","2023",7947.83333333333,4,3.6,38.9923193,"5"
"A81608","2024",9828.8,7,5.4,38.9923193,"5"
"A81609","2016",1401,2,1.8,45.63735682,"5"
"A81609","2017",0,0,0,45.63735682,"5"
"A81609","2018",0,0,0,45.63735682,"5"
"A81610","2016",8280,3,2.9,22.9483611275,"3"
"A81610","2017",8060,2,1.9,23.075997725,"3"
"A81610","2018",7978,4,4,23.2036343225,"3"
"A81610","2019",7844,3,3,23.33127092,"3"
"A81610","2020",7843,3,3,23.33127092,"3"
"A81610","2021",7770.66666666667,3,3,23.33127092,"3"
"A81610","2022",7831.1,3,3,23.33127092,"3"
"A81610","2023",7968.08333333333,3,3,23.33127092,"3"
"A81610","2024",8006.2,3,3,23.33127092,"3"
"A81611","2016",5280,4,3.6,26.5371085825,"4"
"A81611","2017",5884,4,3.6,27.296578955,"4"
"A81611","2018",6731,5,2.9,28.0560493275,"4"
"A81611","2019",7288,6,3.8,28.8155197,"4"
"A81611","2020",7612,6,3.8,28.8155197,"4"
"A81611","2021",7884.33333333333,6,3.8,28.8155197,"4"
"A81611","2022",7966.1,5,3.6,28.8155197,"4"
"A81611","2023",8113.41666666667,6,3.9,28.8155197,"4"
"A81611","2024",8499.1,6,4.1,28.8155197,"4"
"A81612","2016",3000,2,1.7,22.39600624,"3"
"A81612","2017",3112,2,1.7,22.73482051,"3"
"A81612","2018",3216,2,1.7,23.07363478,"3"
"A81612","2019",3348,2,1.7,23.41244905,"3"
"A81612","2020",3414,2,1.7,23.41244905,"3"
"A81612","2021",3529.66666666667,2,1.6,23.41244905,"3"
"A81612","2022",3676.9,2,1.7,23.41244905,"3"
"A81612","2023",3778.66666666667,2,1.6,23.41244905,"3"
"A81612","2024",3842.7,2,1.6,23.41244905,"3"
"A81613","2016",3331,1,1.3,36.62285123,"5"
"A81613","2017",0,1,1,36.62285123,"5"
"A81618","2016",7709,4,3.7,21.2410464025,"3"
"A81618","2017",7921,4,3.7,21.125776585,"3"
"A81618","2018",9209,4,3.8,21.0105067675,"3"
"A81618","2019",9378,5,4.4,20.89523695,"3"
"A81618","2020",9653,5,4.4,20.89523695,"3"
"A81618","2021",9830.33333333333,5,4.4,20.89523695,"3"
"A81618","2022",9947.7,5,4.5,20.89523695,"3"
"A81618","2023",10039.25,5,4.5,20.89523695,"3"
"A81618","2024",10143.1,5,4.5,20.89523695,"3"
"A81621","2016",2263,3,2.6,66.0283402425,"5"
"A81621","2017",2255,3,2.6,66.488029455,"5"
"A81621","2018",2319,3,2.8,66.9477186675,"5"
"A81621","2019",2315,4,3,67.40740788,"5"
"A81621","2020",2380,3,2.6,67.40740788,"5"
"A81621","2021",2403.33333333333,2,2.2,67.40740788,"5"
"A81621","2022",2468.4,2,2,67.40740788,"5"
"A81621","2023",2568.58333333333,2,2,67.40740788,"5"
"A81621","2024",2697.8,2,2,67.40740788,"5"
"A81622","2016",5154,2,1.6,38.3492399925,"5"
"A81622","2017",5228,3,2.6,39.031234515,"5"
"A81622","2018",5455,3,2.2,39.7132290375,"5"
"A81622","2019",5536,3,2.2,40.39522356,"5"
"A81622","2020",5552,3,2.2,40.39522356,"5"
"A81622","2021",5584.33333333333,3,2,40.39522356,"5"
"A81622","2022",5679.6,1,1,40.39522356,"5"
"A81622","2023",5720.91666666667,1,0.7,40.39522356,"5"
"A81622","2024",5844.9,2,1.7,40.39522356,"5"
"A81623","2016",1756,1,1,43.26052486,"5"
"A81629","2016",3851,2,2.4,36.7601739825,"5"
"A81629","2017",4589,2,2,37.346732365,"5"
"A81629","2018",4542,2,2,37.9332907475,"5"
"A81629","2019",4918,2,2,38.51984913,"5"
"A81629","2020",4754,2,2,38.51984913,"5"
"A81629","2021",4747.66666666667,2,2.4,38.51984913,"5"
"A81629","2022",4901.3,2,2.4,38.51984913,"5"
"A81629","2023",5514.5,2,2.4,38.51984913,"5"
"A81629","2024",6377.8,2,2.4,38.51984913,"5"
"A81630","2016",713,2,1,57.5721018525,"5"
"A81630","2017",702,2,1,57.679396715,"5"
"A81630","2018",751,1,0.6,57.7866915775,"5"
"A81630","2019",791,1,0.2,57.89398644,"5"
"A81630","2020",809,1,0.2,57.89398644,"5"
"A81630","2021",751.333333333333,1,0.5,57.89398644,"5"
"A81630","2022",715.4,2,0.6,57.89398644,"5"
"A81630","2023",738.5,2,0.7,57.89398644,"5"
"A81630","2024",582.666666666667,1,0.5,57.89398644,"5"
"A81631","2016",6366,4,3.7,34.38660354,"5"
"A81631","2017",6510,4,3.7,34.75193388,"5"
"A81631","2018",6639,4,3.7,35.11726422,"5"
"A81631","2019",6727,4,3.7,35.48259456,"5"
"A81631","2020",6814,3,2.7,35.48259456,"5"
"A81631","2021",6940.33333333333,4,3.3,35.48259456,"5"
"A81631","2022",7027.8,4,3.1,35.48259456,"5"
"A81631","2023",7132.33333333333,4,3.1,35.48259456,"5"
"A81631","2024",7294.9,4,3.1,35.48259456,"5"
"A81632","2016",671,3,0.9,48.5043130525,"5"
"A81632","2017",623,2,2,48.944623115,"5"
"A81632","2018",531,5,2.6,49.3849331775,"5"
"A81632","2019",455,2,2,49.82524324,"5"
"A81632","2020",0,2,2,49.82524324,"5"
"A81633","2016",878,1,1.3,64.3686630775,"5"
"A81633","2017",820,1,0.7,63.908947315,"5"
"A81633","2018",731,1,0.7,63.4492315525,"5"
"A81633","2019",1004,1,0.3,62.98951579,"5"
"A81633","2020",1156,1,0.3,62.98951579,"5"
"A81633","2021",1387.33333333333,1,0.5,62.98951579,"5"
"A81633","2022",1535.1,1,0.5,62.98951579,"5"
"A81633","2023",1604,1,0.5,62.98951579,"5"
"A81634","2016",1483,2,0.9,58.5789490425,"5"
"A81634","2017",1836,2,0.9,58.769896275,"5"
"A81634","2018",1933,1,0.2,58.9608435075,"5"
"A81634","2019",2269,1,0.3,59.15179074,"5"
"A81634","2020",2420,1,0.3,59.15179074,"5"
"A81634","2021",2444.66666666667,1,0.3,59.15179074,"5"
"A81634","2022",2730.1,1,0.3,59.15179074,"5"
"A81634","2023",2955.58333333333,1,0.3,59.15179074,"5"
"A81634","2024",2996.8,1,0.3,59.15179074,"5"
"A82003","2016",10781,7,6.3,15.284713225,"2"
"A82003","2017",11078,7,6.3,15.04945157,"2"
"A82003","2018",10930,7,6.3,14.814189915,"2"
"A82003","2019",10919,7,6.3,14.57892826,"2"
"A82003","2020",11103,8,7,14.57892826,"2"
"A82003","2021",11173.6666666667,9,6.6,14.57892826,"2"
"A82003","2022",11343.2,10,6.9,14.57892826,"2"
"A82003","2023",11515.9166666667,10,7.4,14.57892826,"2"
"A82003","2024",11749.9,12,7.6,14.57892826,"2"
"A82004","2016",2311,3,1.9,19.320027085,"3"
"A82004","2017",2268,3,1.9,19.58059763,"3"
"A82004","2018",2251,3,2.2,19.841168175,"3"
"A82004","2019",2255,2,1.3,20.10173872,"3"
"A82004","2020",2243,3,2.1,20.10173872,"3"
"A82004","2021",2220.33333333333,3,2.1,20.10173872,"3"
"A82004","2022",2238.2,2,1.8,20.10173872,"3"
"A82004","2023",2242.66666666667,3,1.7,20.10173872,"3"
"A82004","2024",2231.1,4,2.2,20.10173872,"3"
"A82005","2016",5182,4,2.6,12.5120522275,"1"
"A82005","2017",6308,4,2.6,12.535788545,"1"
"A82005","2018",6330,4,2.6,12.5595248625,"1"
"A82005","2019",6415,7,4.1,12.58326118,"1"
"A82005","2020",6309,7,4.1,12.58326118,"1"
"A82005","2021",6172,7,4.1,12.58326118,"1"
"A82005","2022",6179.7,7,4.1,12.58326118,"1"
"A82005","2023",6077.91666666667,6,3.4,12.58326118,"1"
"A82005","2024",5965.9,8,3.4,12.58326118,"1"
"A82006","2016",4844,4,3.2,15.2736495625,"2"
"A82006","2017",4795,5,3.5,15.477425805,"2"
"A82006","2018",4839,4,2.6,15.6812020475,"2"
"A82006","2019",4881,5,2.6,15.88497829,"2"
"A82006","2020",4975,6,3.2,15.88497829,"2"
"A82006","2021",5025,6,3.2,15.88497829,"2"
"A82006","2022",5037.8,5,3.3,15.88497829,"2"
"A82006","2023",5026.83333333333,2,2.1,15.88497829,"2"
"A82006","2024",5055.5,2,2,15.88497829,"2"
"A82007","2016",9470,6,4.3,35.4924165175,"5"
"A82007","2017",9551,7,6.6,35.442237095,"5"
"A82007","2018",9538,6,5.2,35.3920576725,"5"
"A82007","2019",9638,6,5.2,35.34187825,"5"
"A82007","2020",9724,6,5.2,35.34187825,"5"
"A82007","2021",9725.66666666667,6,5.2,35.34187825,"5"
"A82007","2022",9757.8,7,4.9,35.34187825,"5"
"A82007","2023",9811.25,6,3.8,35.34187825,"5"
"A82007","2024",11045.5,6,3.8,35.34187825,"5"
"A82008","2016",11020,7,7.5,32.050528235,"4"
"A82008","2017",10964,7,7.5,32.14004568,"4"
"A82008","2018",10947,7,7.5,32.229563125,"4"
"A82008","2019",11022,6,6.4,32.31908057,"4"
"A82008","2020",11104,8,8.3,32.31908057,"4"
"A82008","2021",11092.6666666667,8,8.3,32.31908057,"4"
"A82008","2022",11038.6,8,8,32.31908057,"4"
"A82008","2023",11059.4166666667,8,8.2,32.31908057,"4"
"A82008","2024",11804.9,9,8.5,32.31908057,"4"
"A82009","2016",8808,7,5.9,34.2946905475,"5"
"A82009","2017",8922,7,5.9,33.975063755,"5"
"A82009","2018",8970,7,5.9,33.6554369625,"5"
"A82009","2019",8916,7,6,33.33581017,"5"
"A82009","2020",8926,6,5.2,33.33581017,"5"
"A82009","2021",8911.66666666667,7,6.2,33.33581017,"5"
"A82009","2022",8822.3,7,6.1,33.33581017,"5"
"A82009","2023",8809.66666666667,7,5.9,33.33581017,"5"
"A82009","2024",9328.3,7,5.9,33.33581017,"5"
"A82010","2016",6609,4,3.1,27.00651171,"4"
"A82010","2017",6652,4,3.1,26.91753171,"4"
"A82010","2018",6706,4,3.1,26.82855171,"4"
"A82010","2019",6730,4,3.1,26.73957171,"4"
"A82010","2020",6653,3,2.7,26.73957171,"4"
"A82010","2021",6543.33333333333,3,2.9,26.73957171,"4"
"A82010","2022",6512.8,3,2.9,26.73957171,"4"
"A82010","2023",6473.66666666667,3,3,26.73957171,"4"
"A82010","2024",6765,3,3.1,26.73957171,"4"
"A82012","2016",15303,11,9.3,14.94427512,"2"
"A82012","2017",15563,12,9.9,14.69228761,"2"
"A82012","2018",15726,12,9.9,14.4403001,"2"
"A82012","2019",15901,11,9.3,14.18831259,"2"
"A82012","2020",16122,12,9.3,14.18831259,"2"
"A82012","2021",16243.3333333333,13,9.8,14.18831259,"2"
"A82012","2022",16556.2,13,8.8,14.18831259,"2"
"A82012","2023",16796,12,8.1,14.18831259,"2"
"A82012","2024",16882.4,12,7.8,14.18831259,"2"
"A82013","2016",6753,7,5,19.503048895,"3"
"A82013","2017",6750,7,5,19.85824198,"3"
"A82013","2018",6850,7,4.7,20.213435065,"3"
"A82013","2019",6719,8,5.5,20.56862815,"3"
"A82013","2020",6668,7,4.7,20.56862815,"3"
"A82013","2021",6643.33333333333,7,4.5,20.56862815,"3"
"A82013","2022",6676.1,8,5.6,20.56862815,"3"
"A82013","2023",6691,5,1.9,20.56862815,"3"
"A82013","2024",6671.1,8,3.6,20.56862815,"3"
"A82014","2016",4281,0,NA,16.40525207,"2"
"A82014","2017",4241,5,2.8,16.81397126,"2"
"A82014","2018",4258,6,3.5,17.22269045,"2"
"A82014","2019",4217,6,3.5,17.63140964,"2"
"A82014","2020",4249,5,3,17.63140964,"2"
"A82014","2021",4334,4,2.3,17.63140964,"2"
"A82014","2022",4384.4,4,2.3,17.63140964,"2"
"A82014","2023",4362.08333333333,4,2.3,17.63140964,"2"
"A82014","2024",4366.1,5,3.6,17.63140964,"2"
"A82015","2016",5647,3,2.8,28.9009664875,"4"
"A82015","2017",5501,2,2.4,28.536468545,"4"
"A82015","2018",5579,1,1,28.1719706025,"4"
"A82015","2019",5538,2,2,27.80747266,"4"
"A82015","2020",5507,0,0,27.80747266,"4"
"A82015","2021",5313,0,0,27.80747266,"4"
"A82015","2022",5292.9,0,0,27.80747266,"4"
"A82015","2023",5296.5,0,0,27.80747266,"4"
"A82015","2024",5682.6,NA,NA,27.80747266,"4"
"A82016","2016",14309,11,12.6,23.45493293,"3"
"A82016","2017",14101,11,12.6,23.20608642,"3"
"A82016","2018",36214,11,12.6,22.95723991,"3"
"A82016","2019",36259,26,25.4,22.7083934,"3"
"A82016","2020",37069,22,19.3,22.7083934,"3"
"A82016","2021",36794.3333333333,21,19.2,22.7083934,"3"
"A82016","2022",36891.2,18,16.7,22.7083934,"3"
"A82016","2023",37411.8333333333,19,15.9,22.7083934,"3"
"A82016","2024",38017.3,22,17.7,22.7083934,"3"
"A82017","2016",14393,10,8.9,29.29461668,"4"
"A82017","2017",14169,10,8.6,29.29461668,"4"
"A82018","2016",11828,9,8.1,24.07127854,"3"
"A82018","2017",11861,9,8.1,23.88982588,"3"
"A82018","2018",12210,9,8.2,23.70837322,"3"
"A82018","2019",12462,8,5.9,23.52692056,"3"
"A82018","2020",12702,10,6.9,23.52692056,"3"
"A82018","2021",12717.3333333333,8,6.1,23.52692056,"3"
"A82018","2022",12845.6,8,7.2,23.52692056,"3"
"A82018","2023",13094.8333333333,8,7.6,23.52692056,"3"
"A82018","2024",13258.3,8,6.7,23.52692056,"3"
"A82019","2016",8391,6,6.2,24.539195425,"3"
"A82019","2017",8462,6,8.6,24.52249,"3"
"A82019","2018",8427,6,8.6,24.505784575,"3"
"A82019","2019",8389,6,8.6,24.48907915,"3"
"A82019","2020",8347,2,3.1,24.48907915,"3"
"A82019","2021",8346,2,3.1,24.48907915,"3"
"A82019","2022",8142.8,1,0.6,24.48907915,"3"
"A82019","2023",7888.41666666667,1,0.7,24.48907915,"3"
"A82019","2024",7932.8,1,0.7,24.48907915,"3"
"A82020","2016",15020,9,6.4,25.171874165,"3"
"A82020","2017",15572,8,5.4,24.9891528,"3"
"A82020","2018",15098,8,5.4,24.806431435,"3"
"A82020","2019",15327,7,5,24.62371007,"3"
"A82020","2020",14881,6,4.3,24.62371007,"3"
"A82020","2021",15285.6666666667,6,4.1,24.62371007,"3"
"A82020","2022",15825.4,6,3.7,24.62371007,"4"
"A82020","2023",16273.4166666667,9,5.9,24.62371007,"4"
"A82020","2024",16405.1,9,6.1,24.62371007,"4"
"A82021","2016",10517,7,4.9,13.2409001075,"2"
"A82021","2017",17089,10,7.2,13.297508765,"2"
"A82021","2018",17153,10,8,13.3541174225,"2"
"A82021","2019",17149,10,8.1,13.41072608,"2"
"A82021","2020",17214,10,8.1,13.41072608,"2"
"A82021","2021",17206,11,8.4,13.41072608,"2"
"A82021","2022",17511,13,9,13.41072608,"2"
"A82021","2023",17825,11,8.3,13.41072608,"2"
"A82021","2024",18105.7,11,8.1,13.41072608,"2"
"A82022","2016",5029,5,3.1,15.313374915,"2"
"A82022","2017",5099,5,3.1,15.18835874,"2"
"A82022","2018",5113,5,3.1,15.063342565,"2"
"A82022","2019",5094,5,3.2,14.93832639,"2"
"A82022","2020",5134,3,2.6,14.93832639,"2"
"A82022","2021",5240.66666666667,3,2.6,14.93832639,"2"
"A82022","2022",5096.5,3,2.6,14.93832639,"2"
"A82022","2023",5142,3,2.6,14.93832639,"2"
"A82022","2024",5102.5,3,2.6,14.93832639,"2"
"A82023","2016",3917,5,3.5,24.916177665,"3"
"A82023","2017",4152,5,3.5,24.57237142,"3"
"A82023","2018",4368,5,3.5,24.228565175,"3"
"A82023","2019",5037,5,2.9,23.88475893,"3"
"A82023","2020",5098,5,3.4,23.88475893,"3"
"A82023","2021",5211.33333333333,5,3.2,23.88475893,"3"
"A82023","2022",5291.4,5,3.1,23.88475893,"3"
"A82023","2023",5538.33333333333,6,3.6,23.88475893,"3"
"A82023","2024",5895.8,6,3.7,23.88475893,"3"
"A82024","2016",5647,5,3.5,14.1898948175,"2"
"A82024","2017",5639,4,2.7,14.282268665,"2"
"A82024","2018",5609,7,4.8,14.3746425125,"2"
"A82024","2019",5688,6,4.4,14.46701636,"2"
"A82024","2020",5662,5,3.6,14.46701636,"2"
"A82024","2021",5666.33333333333,3,2.3,14.46701636,"2"
"A82024","2022",5770.7,3,2.3,14.46701636,"2"
"A82024","2023",5859.83333333333,3,2.2,14.46701636,"2"
"A82024","2024",5897,2,1.6,14.46701636,"2"
"A82025","2016",9520,7,5.3,13.626738295,"2"
"A82025","2017",9690,7,5.3,13.88395648,"2"
"A82025","2018",9852,7,5.3,14.141174665,"2"
"A82025","2019",10065,9,6.2,14.39839285,"2"
"A82025","2020",10314,8,5.7,14.39839285,"2"
"A82025","2021",10571.6666666667,8,5.8,14.39839285,"2"
"A82025","2022",10784.9,8,6.1,14.39839285,"2"
"A82025","2023",10990.1666666667,8,5.4,14.39839285,"2"
"A82025","2024",11221.8,9,5.6,14.39839285,"2"
"A82026","2016",16473,10,8.2,11.95169847,"1"
"A82026","2017",16866,6,4.1,12.13763199,"1"
"A82026","2018",17201,6,4.1,12.32356551,"1"
"A82026","2019",17422,5,3.3,12.50949903,"1"
"A82026","2020",17481,4,2.4,12.50949903,"1"
"A82026","2021",17528,12,7,12.50949903,"1"
"A82026","2022",17598.8,16,8.4,12.50949903,"1"
"A82026","2023",17529.3333333333,16,8.3,12.50949903,"1"
"A82026","2024",17514.5,18,8.6,12.50949903,"1"
"A82027","2016",10763,10,6.4,12.749617795,"1"
"A82027","2017",10479,10,6.4,13.01922564,"2"
"A82027","2018",10307,10,6.4,13.288833485,"2"
"A82027","2019",10223,10,6.4,13.55844133,"2"
"A82027","2020",10114,7,5,13.55844133,"2"
"A82027","2021",10038,7,4.6,13.55844133,"2"
"A82027","2022",9952.7,6,4.1,13.55844133,"2"
"A82027","2023",9921.91666666667,6,4.3,13.55844133,"2"
"A82027","2024",9922.8,6,4.6,13.55844133,"2"
"A82028","2016",6498,6,5,11.8640900325,"1"
"A82028","2017",6604,6,5,12.117979305,"1"
"A82028","2018",8304,6,5,12.3718685775,"1"
"A82028","2019",8322,8,6.7,12.62575785,"1"
"A82028","2020",8394,8,6.7,12.62575785,"1"
"A82028","2021",8434.66666666667,8,5.4,12.62575785,"1"
"A82028","2022",8427.4,8,5.6,12.62575785,"1"
"A82028","2023",8385.75,8,5.6,12.62575785,"1"
"A82028","2024",8349.2,8,5.6,12.62575785,"1"
"A82029","2016",3419,3,2.5,18.2708017325,"2"
"A82029","2017",3468,4,3.5,18.416989175,"2"
"A82029","2018",3503,4,3.5,18.5631766175,"2"
"A82029","2019",3500,5,4.3,18.70936406,"3"
"A82029","2020",3481,4,3.3,18.70936406,"3"
"A82029","2021",3497.66666666667,3,2.7,18.70936406,"3"
"A82029","2022",3452.8,5,3.7,18.70936406,"3"
"A82029","2023",3457.25,6,4.4,18.70936406,"3"
"A82029","2024",3514.2,4,3.6,18.70936406,"3"
"A82030","2016",6066,6,4.1,11.0437102825,"1"
"A82030","2017",6001,7,4.6,11.229802595,"1"
"A82030","2018",6038,7,4.6,11.4158949075,"1"
"A82030","2019",6092,8,5,11.60198722,"1"
"A82030","2020",6231,8,5,11.60198722,"1"
"A82030","2021",6339.66666666667,8,5,11.60198722,"1"
"A82030","2022",6485.2,7,3.3,11.60198722,"1"
"A82030","2023",6578.33333333333,7,2.9,11.60198722,"1"
"A82030","2024",6565.7,7,2.9,11.60198722,"1"
"A82031","2016",2880,3,2.4,14.80573338,"2"
"A82031","2017",2917,3,2.4,15.10284163,"2"
"A82031","2018",2961,3,2.4,15.39994988,"2"
"A82031","2019",3019,3,2.6,15.69705813,"2"
"A82031","2020",3050,3,2.3,15.69705813,"2"
"A82031","2021",3072,3,2.3,15.69705813,"2"
"A82031","2022",3119.2,3,2,15.69705813,"2"
"A82031","2023",3178,3,2.2,15.69705813,"2"
"A82031","2024",3235.1,3,2.2,15.69705813,"2"
"A82032","2016",13561,12,9.9,31.301238215,"4"
"A82032","2017",13669,10,8.3,30.94013254,"4"
"A82032","2018",13768,9,7.3,30.579026865,"4"
"A82032","2019",13891,10,7.1,30.21792119,"4"
"A82032","2020",13972,11,7.6,30.21792119,"4"
"A82032","2021",13892,12,8.2,30.21792119,"4"
"A82032","2022",13831.9,11,6.8,30.21792119,"4"
"A82032","2023",13689.3333333333,10,6.3,30.21792119,"4"
"A82032","2024",13698,12,7.8,30.21792119,"4"
"A82033","2016",8426,5,4,27.362797385,"4"
"A82033","2017",8393,5,4,27.3333291,"4"
"A82033","2018",8330,5,4,27.303860815,"4"
"A82033","2019",8238,5,4.9,27.27439253,"4"
"A82033","2020",8179,5,4.9,27.27439253,"4"
"A82033","2021",8124.33333333333,5,4.9,27.27439253,"4"
"A82033","2022",8079,5,4.9,27.27439253,"4"
"A82033","2023",8059.58333333333,5,4.9,27.27439253,"4"
"A82033","2024",7989.8,6,4.7,27.27439253,"4"
"A82034","2016",6613,6,4.4,8.49333526975,"1"
"A82034","2017",6590,6,4.4,8.5487102315,"1"
"A82034","2018",6579,6,4.4,8.60408519325,"1"
"A82034","2019",6505,6,4.5,8.659460155,"1"
"A82034","2020",6415,3,2,8.659460155,"1"
"A82035","2016",15722,9,7.1,14.403528365,"2"
"A82035","2017",14831,10,7.3,14.56471869,"2"
"A82035","2018",14652,12,8.3,14.725909015,"2"
"A82035","2019",14649,10,7.2,14.88709934,"2"
"A82035","2020",14590,10,6.9,14.88709934,"2"
"A82035","2021",14413.6666666667,10,6.9,14.88709934,"2"
"A82035","2022",14321.6,11,7.6,14.88709934,"2"
"A82035","2023",14319.75,11,7.7,14.88709934,"2"
"A82035","2024",14497.8,10,7.4,14.88709934,"2"
"A82036","2016",9198,6,5.6,14.436809375,"2"
"A82036","2017",9838,7,5.3,14.61167022,"2"
"A82036","2018",10008,6,4.8,14.786531065,"2"
"A82036","2019",10151,6,4.8,14.96139191,"2"
"A82036","2020",10320,7,4.9,14.96139191,"2"
"A82036","2021",10472,5,4,14.96139191,"2"
"A82036","2022",10665,6,4.1,14.96139191,"2"
"A82036","2023",10860.5833333333,5,3.8,14.96139191,"2"
"A82036","2024",11015.2,4,2.5,14.96139191,"2"
"A82037","2016",4215,3,3,23.005773245,"3"
"A82037","2017",4210,3,3,23.47288503,"3"
"A82037","2018",4189,3,3,23.939996815,"3"
"A82037","2019",4259,3,3,24.4071086,"3"
"A82037","2020",4261,3,3,24.4071086,"3"
"A82037","2021",4308,3,3,24.4071086,"3"
"A82037","2022",4355.3,3,3,24.4071086,"3"
"A82037","2023",4341.25,3,3,24.4071086,"3"
"A82037","2024",4325.1,3,3,24.4071086,"3"
"A82038","2016",4439,3,2.7,15.91490814,"2"
"A82038","2017",4500,3,2.1,15.907445,"2"
"A82038","2018",4525,3,2.2,15.89998186,"2"
"A82038","2019",4593,2,1.9,15.89251872,"2"
"A82038","2020",4687,2,1.9,15.89251872,"2"
"A82038","2021",4817.33333333333,4,2.3,15.89251872,"2"
"A82038","2022",4877.9,5,2.4,15.89251872,"2"
"A82038","2023",4882.5,5,3.1,15.89251872,"2"
"A82038","2024",4811.7,5,3.1,15.89251872,"2"
"A82039","2016",8352,6,4.3,18.88606845,"3"
"A82039","2017",8525,6,4.3,18.95517828,"3"
"A82039","2018",8605,6,4.3,19.02428811,"3"
"A82039","2019",8645,7,5,19.09339794,"3"
"A82039","2020",8663,6,4.8,19.09339794,"3"
"A82039","2021",8873,5,4.3,19.09339794,"3"
"A82039","2022",8787.3,5,4.1,19.09339794,"3"
"A82039","2023",8720.91666666667,5,4.1,19.09339794,"3"
"A82039","2024",8806.6,5,4.1,19.09339794,"3"
"A82040","2016",2619,2,2.7,29.13106898,"4"
"A82041","2016",10388,1,0.9,28.34543554,"4"
"A82041","2017",10023,1,0.9,28.1331073,"4"
"A82041","2018",9883,1,0.9,27.92077906,"4"
"A82041","2019",10647,1,0.9,27.70845082,"4"
"A82041","2020",10637,1,0.9,27.70845082,"4"
"A82041","2021",10268,1,0.9,27.70845082,"4"
"A82041","2022",10118,1,0.9,27.70845082,"4"
"A82041","2023",10000.4166666667,1,0.9,27.70845082,"4"
"A82041","2024",14166.9,1,0.9,27.70845082,"4"
"A82044","2016",22376,11,10.6,27.1963644,"4"
"A82044","2017",22599,10,9.6,26.7942683,"4"
"A82044","2018",22727,7,6.6,26.3921722,"4"
"A82044","2019",23990,6,5.7,25.9900761,"4"
"A82044","2020",24040,4,3.7,25.9900761,"4"
"A82044","2021",24164.6666666667,7,6.1,25.9900761,"4"
"A82044","2022",24365.2,7,6.5,25.9900761,"4"
"A82044","2023",24162.8333333333,7,6.5,25.9900761,"4"
"A82044","2024",23693.7,7,6.5,25.9900761,"4"
"A82045","2016",8337,8,6.7,18.85015434,"3"
"A82045","2017",8582,8,6.8,18.90261174,"3"
"A82045","2018",8610,8,6.7,18.95506914,"3"
"A82045","2019",8753,7,5.5,19.00752654,"3"
"A82045","2020",8795,7,5.3,19.00752654,"3"
"A82045","2021",8844.33333333333,7,5.3,19.00752654,"3"
"A82045","2022",8904.6,7,5.3,19.00752654,"3"
"A82045","2023",8961.75,5,4.2,19.00752654,"3"
"A82045","2024",8931.3,4,3.5,19.00752654,"3"
"A82046","2016",5759,2,1.5,11.46169761,"1"
"A82046","2017",5769,3,2.3,11.74315329,"1"
"A82046","2018",5903,3,2.3,12.02460897,"1"
"A82046","2019",5766,3,2.3,12.30606465,"1"
"A82046","2020",5730,NA,NA,12.30606465,"1"
"A82046","2021",5478.33333333333,1,1.1,12.30606465,"1"
"A82046","2022",5281.8,1,1.3,12.30606465,"1"
"A82046","2023",5108.5,5,2.2,12.30606465,"1"
