"Practice.Code","Year","IMD_quintile","ICB.NAME","Life_Expectancy_Female","Life_Expectancy_Male"
"H85653",2019,2,"South West London",84.97734405,81.65974453
"H85653",2020,2,"South West London",84.6812,81.2002
"H85656",2010,2,"South West London",84.610799701045,81.284753233136
"H85656",2012,1,"South West London",84.6056936647955,81.7130033003301
"H85656",2014,1,"South West London",84.7132476916901,81.512045378712
"H85656",2017,1,"South West London",85.37927324,81.616442
"H85656",2019,1,"South West London",84.97712922,82.10405979
"H85656",2020,1,"South West London",85.2113,81.7844
"H85659",2010,3,"South West London",81.2812979712666,76.5823228437153
"H85659",2012,3,"South West London",83.05124515772,78.2633354153654
"H85659",2014,2,"South West London",NA,NA
"H85659",2017,2,"South West London",84.26436391,80.24221663
"H85659",2019,2,"South West London",84.9226371,81.52702839
"H85659",2020,2,"South West London",86.4165,82.0953
"H85662",2010,1,"South West London",84.2926267561681,81.9672764673296
"H85662",2012,1,"South West London",85.0819928825623,82.3115276804485
"H85662",2014,1,"South West London",85.3089797344514,82.2041596779604
"H85662",2017,1,"South West London",85.20006706,83.00791282
"H85662",2019,1,"South West London",85.34002561,83.30072243
"H85662",2020,1,"South West London",84.9621,82.4821
"H85664",2010,3,"South West London",82.5968233942315,78.5169330388502
"H85664",2012,3,"South West London",84.4720812182741,79.1796238244515
"H85664",2014,3,"South West London",NA,NA
"H85664",2017,3,"South West London",86.32117834,80.04359076
"H85664",2019,2,"South West London",86.95362266,79.84227962
"H85664",2020,2,"South West London",86.4989,79.1496
"H85665",2010,4,"South West London",82.6924909100597,75.7270930923463
"H85665",2012,4,"South West London",83.3571310116086,76.8746256239601
"H85665",2014,4,"South West London",83.4205757832345,77.7023121387283
"H85665",2017,4,"South West London",82.08276662,78.00525502
"H85665",2019,4,"South West London",82.8533845,80.48372565
"H85665",2020,4,"South West London",82.7915,79.8957
"H85680",2010,3,"South West London",83.3867506016139,79.7636844319439
"H85680",2012,3,"South West London",83.5981825778149,79.8575190993165
"H85680",2014,3,"South West London",NA,NA
"H85680",2017,3,"South West London",83.65640515,80.11233058
"H85680",2019,3,"South West London",83.39112093,80.77983912
"H85680",2020,3,"South West London",83.2407,79.8533
"H85682",2010,3,"South West London",79.7610653273842,76.9728161501598
"H85682",2012,3,"South West London",81.0645061728395,76.7219024538019
"H85682",2014,3,"South West London",81.2410569105691,76.7088337182448
"H85682",2017,3,"South West London",82.86700696,77.98214534
"H85682",2019,3,"South West London",83.5781028,78.46919538
"H85682",2020,3,"South West London",82.8105,77.631
"H85683",2010,3,"South West London",83.1171638799035,76.9468208140633
"H85683",2012,3,"South West London",83.4660438144329,77.9316345556246
"H85683",2014,3,"South West London",83.1558195592286,78.8133922931143
"H85683",2017,3,"South West London",82.90638579,79.43718118
"H85683",2019,3,"South West London",84.06360193,80.03997397
"H85683",2020,3,"South West London",83.6896,79.5728
"H85686",2010,1,"South West London",82.516104052997,79.5149933512117
"H85686",2012,1,"South West London",83.3454856361149,80.3903652968036
"H85686",2014,1,"South West London",83.2465784159749,80.4412587412587
"H85686",2017,1,"South West London",83.6566365,80.18531566
"H85686",2019,1,"South West London",83.84325708,80.3014005
"H85686",2020,1,"South West London",83.5645,80.1414
"H85693",2010,4,"South West London",82.6569765309596,76.5553463758543
"H85693",2012,4,"South West London",82.045325398349,76.7394058994599
"H85693",2014,4,"South West London",81.9543530277931,77.8383141013104
"H85693",2017,4,"South West London",82.68348648,79.00350642
"H85693",2019,4,"South West London",82.90101795,79.13414395
"H85693",2020,4,"South West London",83.175,78.8566
"J81002",2010,1,"Dorset",85.3725424095816,81.3761243924839
"J81002",2012,1,"Dorset",85.7495060619668,82.3195196729688
"J81002",2014,1,"Dorset",84.9676444833625,82.452414310733
"J81002",2017,1,"Dorset",84.67544275,83.05473209
"J81002",2019,1,"Dorset",85.4404236,83.46135547
"J81002",2020,1,"Dorset",85.5434,82.7281
"J81003",2010,3,"Dorset",82.0663874655795,78.8072535769802
"J81003",2012,2,"Dorset",82.5691272253582,79.2791804635761
"J81003",2014,2,"Dorset",82.9001606241395,79.0351151673186
"J81003",2017,2,"Dorset",82.62211604,78.58879181
"J81003",2019,2,"Dorset",83.03181947,79.77808274
"J81003",2020,2,"Dorset",83.3052,79.9866
"J81006",2010,2,"Dorset",83.7816597543884,79.194352784508
"J81006",2012,2,"Dorset",84.3830833385199,80.2525236079453
"J81006",2014,2,"Dorset",84.4370041335061,80.1115255981477
"J81006",2017,2,"Dorset",84.14034082,79.97742667
"J81006",2019,2,"Dorset",84.00693529,79.88481893
"J81006",2020,2,"Dorset",84.1838,79.6752
"J81009",2010,3,"Dorset",82.4228866660504,79.8802211179171
"J81009",2012,3,"Dorset",83.0028897094237,79.8078198666883
"J81009",2014,4,"Dorset",84.3762065095398,79.1971470492338
"J81009",2017,4,"Dorset",83.70114905,78.46731672
"J81009",2019,4,"Dorset",83.12644266,78.06213738
"J81009",2020,4,"Dorset",83.0376,79.171
"J81010",2010,2,"Dorset",84.019279456037,81.310788760805
"J81010",2012,2,"Dorset",84.2262673582065,81.7569796061885
"J81010",2014,2,"Dorset",84.7268146883006,81.3096497498213
"J81010",2017,2,"Dorset",84.27534814,81.76684294
"J81010",2019,2,"Dorset",84.36309512,80.46357744
"J81010",2020,2,"Dorset",84.5767,80.6274
"J81011",2010,2,"Dorset",84.1988206532516,80.9229935927476
"J81011",2012,2,"Dorset",86.983620474407,80.5737610850287
"J81011",2014,2,"Dorset",86.2110784313725,80.3279836442627
"J81011",2017,2,"Dorset",83.75902995,82.14897857
"J81011",2019,2,"Dorset",84.73496212,81.55936284
"J81011",2020,2,"Dorset",84.9787,81.6478
"J81012",2010,2,"Dorset",83.4064461038014,78.7274899639991
"J81012",2012,2,"Dorset",83.8046681110892,78.9445177566466
"J81012",2014,2,"Dorset",83.9666925616625,79.6892877492878
"J81012",2017,2,"Dorset",83.18158872,80.32252513
"J81012",2019,2,"Dorset",83.70665675,80.57679293
"J81012",2020,2,"Dorset",83.8464,80.5577
"J81013",2010,2,"Dorset",83.9138062740358,79.613899485745
"J81013",2012,2,"Dorset",84.8363576594346,80.2729664243684
"J81013",2014,2,"Dorset",84.8840098603123,81.2043832293833
"J81013",2017,2,"Dorset",84.00535788,81.49162626
"J81013",2019,2,"Dorset",84.16169435,81.57134144
"J81013",2020,2,"Dorset",84.1422,81.6787
"J81014",2010,3,"Dorset",83.4758347860583,78.4910097819761
"J81014",2012,3,"Dorset",83.8685442483415,78.4788651210452
"J81014",2014,2,"Dorset",83.6568189786141,78.9771445710858
"J81014",2017,2,"Dorset",83.30969353,79.29348339
"J81014",2019,2,"Dorset",84.040537,79.44714742
"J81014",2020,2,"Dorset",84.2133,79.5183
"J81016",2010,2,"Dorset",82.6020803506663,78.9029614212628
"J81016",2012,2,"Dorset",83.5349059104161,79.891952394446
"J81016",2014,1,"Dorset",83.8441053729786,80.8996966354109
"J81016",2017,1,"Dorset",84.54097816,80.26632614
"J81016",2019,2,"Dorset",84.92542653,79.64849108
"J81016",2020,2,"Dorset",84.4776,79.8608
"J81017",2010,2,"Dorset",85.0501052666791,82.3600290626654
"J81017",2012,2,"Dorset",86.7459090909091,82.168132346539
"J81017",2014,2,"Dorset",86.6675194660734,81.9844690265487
"J81017",2017,2,"Dorset",85.5706292,81.97091739
"J81017",2019,2,"Dorset",85.73794199,81.92478177
"J81017",2020,2,"Dorset",85.7952,81.5443
"J81018",2010,3,"Dorset",83.4643602558292,79.8714521965469
"J81018",2012,3,"Dorset",83.6032721323396,79.8967920353982
"J81018",2014,3,"Dorset",83.7091435813869,79.4929898033503
"J81018",2017,2,"Dorset",84.34723393,80.50150564
"J81018",2019,2,"Dorset",84.74256264,81.13723309
"J81018",2020,2,"Dorset",84.3381,80.9322
"J81019",2010,2,"Dorset",84.3625389730345,81.3106769761746
"J81019",2012,2,"Dorset",85.4538574938575,82.0539504498952
"J81019",2014,2,"Dorset",85.4600072560164,81.6597201767305
"J81019",2017,2,"Dorset",85.77001971,81.8664716
"J81019",2019,2,"Dorset",85.82911401,81.15733356
"J81019",2020,2,"Dorset",86.0276,81.4268
"J81020",2010,2,"Dorset",85.2015413251815,81.2320356938485
"J81020",2012,2,"Dorset",86.8007726269316,80.7147821290679
"J81020",2014,2,"Dorset",85.6093273035613,81.8653459821429
"J81020",2017,2,"Dorset",85.43790995,82.94024458
"J81020",2019,2,"Dorset",86.5550714,81.70621573
"J81020",2020,2,"Dorset",86.324,81.5418
"J81021",2010,5,"Dorset",81.2946602343745,74.6534511522059
"J81021",2012,4,"Dorset",81.8334788143299,75.7441338912133
"J81021",2014,4,"Dorset",81.8306895380435,75.890953307393
"J81021",2017,4,"Dorset",81.22671283,77.66071283
"J81021",2019,4,"Dorset",81.85377496,78.25208491
"J81021",2020,4,"Dorset",81.8156,78.3708
"J81022",2010,1,"Dorset",84.5447555613367,81.1835094879052
"J81022",2012,1,"Dorset",85.2861111111111,82.2607513988809
"J81022",2014,1,"Dorset",86.0362809315866,83.0389391447368
"J81022",2017,1,"Dorset",85.55759854,83.04000406
"J81022",2019,1,"Dorset",85.4881412,82.79885615
"J81022",2020,1,"Dorset",85.8601,82.885
"J81025",2010,2,"Dorset",84.9292239609695,79.3749176159584
"J81025",2012,2,"Dorset",85.7009686793671,81.0972468043264
"J81025",2014,2,"Dorset",84.7107990012484,80.5215235008104
"J81025",2017,2,"Dorset",83.80513069,80.69625686
"J81025",2019,2,"Dorset",85.45596827,80.88174661
"J81025",2020,2,"Dorset",85.5258,80.7083
"J81027",2010,3,"Dorset",82.68947457916,77.5227970760202
"J81027",2012,3,"Dorset",83.1789479549761,77.9889913479053
"J81027",2014,3,"Dorset",83.1582409050577,78.7128666893193
"J81027",2017,3,"Dorset",82.83575733,79.61378689
"J81027",2019,3,"Dorset",82.76789375,79.76583988
"J81027",2020,3,"Dorset",82.8312,79.64
"J81028",2010,1,"Dorset",86.7996705375766,82.2158819324216
"J81028",2012,1,"Dorset",87.7859008327025,83.5348027842227
"J81028",2014,1,"Dorset",86.704480386689,83.4210127101271
"J81028",2017,1,"Dorset",86.26436604,82.47909692
"J81028",2019,1,"Dorset",85.95521476,82.58517191
"J81028",2020,1,"Dorset",85.5222,82.6762
"J81029",2010,2,"Dorset",84.9304977584961,81.222870892331
"J81029",2012,2,"Dorset",85.3507692307692,81.7608187134503
"J81029",2014,2,"Dorset",85.6924874191229,81.6559686080132
"J81029",2017,2,"Dorset",85.02680079,80.90246093
"J81029",2019,2,"Dorset",85.41436708,81.38994634
"J81029",2020,2,"Dorset",85.4083,80.9015
"J81030",2010,1,"Dorset",84.60545298153,84.2381890248493
"J81030",2012,1,"Dorset",85.3886200287494,83.5074165029469
"J81030",2014,1,"Dorset",85.8050426309379,83.2331510934394
"J81030",2017,1,"Dorset",85.68790652,82.80059355
"J81030",2019,1,"Dorset",85.68376801,82.17869486
"J81030",2020,1,"Dorset",85.4002,82.6106
"J81033",2010,4,"Dorset",81.6453601546758,77.4357687722789
"J81033",2012,3,"Dorset",82.3168070095584,77.9980693641619
"J81033",2014,3,"Dorset",82.8179816121446,78.2082591273375
"J81033",2017,3,"Dorset",82.51253389,78.55944108
"J81033",2019,3,"Dorset",82.33132859,78.72861084
"J81033",2020,4,"Dorset",82.4105,78.6418
"J81034",2010,1,"Dorset",85.5261903682641,81.3705211197451
"J81034",2012,1,"Dorset",86.4594114219114,82.0378839066339
"J81034",2014,1,"Dorset",86.1508971802905,82.347880524966
"J81034",2017,1,"Dorset",85.69508346,82.02441436
"J81034",2019,1,"Dorset",86.24562537,82.45934705
"J81034",2020,1,"Dorset",86.5747,81.9169
"J81035",2010,2,"Dorset",85.5380848533983,79.8855631163923
"J81035",2012,2,"Dorset",87.7548387096774,81.4213251670379
"J81035",2014,2,"Dorset",85.570692615913,82.6852863899107
"J81035",2017,2,"Dorset",85.35111341,83.98777835
"J81035",2019,2,"Dorset",86.74877797,83.52730007
"J81035",2020,2,"Dorset",87.0194,83.6787
"J81036",2010,3,"Dorset",83.2311151556149,78.3630193198331
"J81036",2012,3,"Dorset",83.4845219638243,78.5625253549696
"J81036",2014,3,"Dorset",83.65373819852,79.3530090270813
"J81036",2017,3,"Dorset",82.88783481,79.62371681
"J81036",2019,3,"Dorset",82.7797019,79.72783769
"J81036",2020,3,"Dorset",83.0784,79.7234
"J81039",2010,2,"Dorset",83.3247456109493,79.7533937618984
"J81039",2012,2,"Dorset",83.6011873031257,80.640813840156
"J81039",2014,2,"Dorset",84.0925812529439,80.8485551871151
"J81039",2017,2,"Dorset",84.28536746,80.66525321
"J81039",2019,2,"Dorset",83.8731171,81.30618934
"J81039",2020,2,"Dorset",84.0605,81.2926
"J81041",2010,1,"Dorset",85.5151806304507,81.5552575506826
"J81041",2012,1,"Dorset",85.5742083707922,82.3110061260513
"J81041",2014,1,"Dorset",86.0922233201581,82.9813370473538
"J81041",2017,1,"Dorset",85.66062121,82.10861111
"J81041",2019,1,"Dorset",85.35151482,81.92583169
"J81041",2020,1,"Dorset",85.4436,82.1722
"J81042",2010,3,"Dorset",82.1551731690347,78.2660536140845
"J81042",2012,3,"Dorset",82.7503503928647,78.7114521841795
"J81042",2014,3,"Dorset",83.1039594110625,78.9678328246067
"J81042",2017,3,"Dorset",82.77529102,78.95412491
"J81042",2019,3,"Dorset",82.6798141,79.56106472
"J81042",2020,3,"Dorset",82.7153,79.5435
"J81045",2010,4,"Dorset",82.1445779951702,77.9292797836233
"J81045",2012,4,"Dorset",83.1343460111317,79.3663710273467
"J81045",2014,4,"Dorset",83.6571809801067,79.707492431887
"J81045",2017,4,"Dorset",82.64420657,79.00075117
"J81045",2019,4,"Dorset",82.11599182,78.45089562
"J81045",2020,4,"Dorset",82.3903,77.9918
"J81046",2010,1,"Dorset",84.264305002987,81.3760354984931
"J81046",2012,1,"Dorset",84.829240253249,81.5876673713883
"J81046",2014,1,"Dorset",85.5650348489877,82.4723841292135
"J81046",2017,1,"Dorset",84.74829475,82.55545598
"J81046",2019,1,"Dorset",84.9333613,82.30715993
"J81046",2020,1,"Dorset",84.9943,82.5227
"J81047",2010,2,"Dorset",82.3973140951495,79.473722893882
"J81047",2012,2,"Dorset",83.0402967181178,79.954822573081
"J81047",2014,2,"Dorset",83.8555741955162,80.0745283018868
"J81047",2017,2,"Dorset",83.87344169,80.22307874
"J81047",2019,2,"Dorset",83.0746587,80.97212992
"J81047",2020,2,"Dorset",83.3019,81.0316
"J81049",2010,2,"Dorset",84.0183777504046,80.3112374735031
"J81049",2012,2,"Dorset",83.9568767638758,80.5174038263732
"J81049",2014,2,"Dorset",84.0061415220294,80.2235245733087
"J81049",2017,2,"Dorset",84.61372075,81.16177084
"J81049",2019,2,"Dorset",84.71984245,81.4998508
"J81049",2020,2,"Dorset",84.2155,81.2475
"J81051",2010,2,"Dorset",84.4619530744137,79.0021614667603
"J81051",2012,2,"Dorset",84.5096717171717,78.8562821833162
"J81051",2014,2,"Dorset",84.848527561037,78.8717547460236
"J81051",2017,3,"Dorset",84.15226713,78.77289804
"J81051",2019,3,"Dorset",83.48970016,79.39494996
"J81051",2020,3,"Dorset",83.3786,79.8848
"J81052",2010,3,"Dorset",82.0036747777856,77.5498079160851
"J81052",2012,3,"Dorset",82.4485850664849,78.1704537460429
"J81052",2014,3,"Dorset",82.6010601915185,77.8469993021633
"J81052",2017,3,"Dorset",82.96590608,77.96635251
"J81052",2019,3,"Dorset",82.86466881,78.10792085
"J81052",2020,3,"Dorset",83.1233,78.1039
"J81053",2010,2,"Dorset",83.2441293593196,79.9837626839858
"J81053",2012,2,"Dorset",84.335986328125,81.1882712901581
"J81053",2014,2,"Dorset",84.6018950437318,81.4299017071909
"J81053",2017,2,"Dorset",84.7346542,80.86185085
"J81053",2019,2,"Dorset",84.87246453,81.36450089
"J81053",2020,2,"Dorset",84.9202,82.1157
"J81056",2010,2,"Dorset",84.3977958375258,80.5215609667052
"J81056",2012,2,"Dorset",84.9292160907685,80.9049887892376
"J81056",2014,2,"Dorset",84.5806767116046,81.3790313225058
"J81056",2017,2,"Dorset",85.26415206,81.40079279
"J81056",2019,2,"Dorset",85.01705979,81.0185604
"J81056",2020,2,"Dorset",84.8292,80.767
"J81057",2010,2,"Dorset",84.3698812384928,80.4314025152508
"J81057",2012,2,"Dorset",84.8942839391115,80.8021886063727
"J81057",2014,2,"Dorset",84.5373325023372,81.3493251928021
"J81057",2017,2,"Dorset",85.14025653,81.10424973
"J81057",2019,2,"Dorset",84.89913458,80.57125235
"J81057",2020,2,"Dorset",84.8731,80.1373
"J81058",2010,1,"Dorset",85.4348235521014,83.8045770804485
"J81058",2012,1,"Dorset",86.2815522145469,82.9687635105923
"J81058",2014,1,"Dorset",86.3700158856235,82.9201511335013
"J81058",2017,1,"Dorset",85.87885999,82.69368583
"J81058",2019,1,"Dorset",85.78889683,82.34536263
"J81058",2020,1,"Dorset",85.9978,82.8419
"J81059",2010,3,"Dorset",83.4510373142107,79.6755304019513
"J81059",2012,3,"Dorset",83.5141564902759,79.8305403475363
"J81059",2014,3,"Dorset",83.6295918367347,79.4609425287356
"J81059",2017,2,"Dorset",84.20859608,80.49350929
"J81059",2019,2,"Dorset",84.63971507,81.07304992
"J81059",2020,2,"Dorset",84.2508,80.9029
"J81061",2010,1,"Dorset",85.4552722386672,81.4597323764211
"J81061",2012,1,"Dorset",85.7679015186379,82.3516507703595
"J81061",2014,1,"Dorset",85.0664404399719,82.4788680177953
"J81061",2017,1,"Dorset",84.74521237,83.01225141
"J81061",2019,1,"Dorset",85.48384434,83.42491119
"J81061",2020,1,"Dorset",85.5033,82.7889
"J81062",2010,2,"Dorset",82.3526064486526,78.966234045306
"J81062",2012,2,"Dorset",82.9284165698799,80.0325892005342
"J81062",2014,2,"Dorset",83.3688199489495,79.9943937924346
"J81062",2017,2,"Dorset",83.04165828,80.00502425
"J81062",2019,2,"Dorset",82.78563808,80.114583
"J81062",2020,2,"Dorset",83.2604,80.1384
"J81064",2010,2,"Dorset",83.0659374890387,78.5376950601334
"J81064",2012,2,"Dorset",83.6401634877384,79.1510638297872
"J81064",2014,2,"Dorset",83.7329775880469,79.2935413245758
"J81064",2017,2,"Dorset",83.40281541,79.43747676
"J81064",2019,2,"Dorset",83.18816312,79.36275689
"J81064",2020,2,"Dorset",83.4551,79.4238
"J81066",2010,2,"Dorset",83.9409230987237,79.8857785044629
"J81066",2012,2,"Dorset",84.4378137971932,80.8136662556515
"J81066",2014,2,"Dorset",84.0972806669313,80.9166394779772
"J81066",2017,2,"Dorset",84.83077441,81.64379028
"J81066",2019,1,"Dorset",85.22001513,81.40343214
"J81066",2020,1,"Dorset",84.9459,80.8217
"J81067",2010,2,"Dorset",85.0196055074723,79.6560035947611
"J81067",2012,2,"Dorset",84.2352941176471,80.3962554008641
"J81067",2014,1,"Dorset",84.8295140436915,79.8829090909091
"J81067",2017,1,"Dorset",85.15303667,80.45695187
"J81067",2019,1,"Dorset",84.08401211,81.7777682
"J81067",2020,1,"Dorset",83.8853,81.5268
"J81068",2010,2,"Dorset",82.7705063205985,78.7067144913947
"J81068",2012,2,"Dorset",83.7682971972501,79.8301060267857
"J81068",2014,2,"Dorset",84.0082481933716,80.8173375427519
"J81068",2017,2,"Dorset",84.22372649,79.92288892
"J81068",2019,2,"Dorset",84.58300935,79.61412853
"J81068",2020,2,"Dorset",84.4206,79.6464
"J81070",2010,3,"Dorset",82.0234602303661,78.628356134811
"J81070",2012,3,"Dorset",83.3154038112523,78.8904893813481
"J81070",2014,3,"Dorset",83.9685464992552,79.0900540540541
"J81070",2017,3,"Dorset",82.6016601,79.48144089
"J81070",2019,3,"Dorset",81.92862299,79.24718112
"J81070",2020,3,"Dorset",82.2117,78.7902
"J81072",2010,4,"Dorset",81.3630914190242,76.3082623524835
"J81072",2012,4,"Dorset",82.1639549002602,76.8112060625605
"J81072",2014,4,"Dorset",82.189144477706,76.9249516728625
"J81072",2017,4,"Dorset",81.02934875,77.53980417
"J81072",2019,3,"Dorset",81.31324665,78.05275125
"J81072",2020,3,"Dorset",81.5681,78.3228
"J81073",2010,3,"Dorset",82.5406679648583,77.4398945127779
"J81073",2012,4,"Dorset",82.6002681721948,77.7093963722867
"J81073",2014,4,"Dorset",82.6442155088403,78.0568544257498
"J81073",2017,4,"Dorset",82.68560179,78.6499788
"J81073",2019,4,"Dorset",82.55639061,78.90420585
"J81073",2020,4,"Dorset",82.5541,78.8456
"J81074",2010,2,"Dorset",85.7057024217239,80.2289901269198
"J81074",2012,2,"Dorset",86.1009598902982,80.8407528049222
"J81074",2014,2,"Dorset",85.6955017301038,81.991467823572
"J81074",2017,3,"Dorset",85.14473249,83.18797573
"J81074",2019,3,"Dorset",84.96985566,82.23982583
"J81074",2020,3,"Dorset",85.0439,81.8755
"J81075",2010,3,"Dorset",83.2140208847792,78.0205028238586
"J81075",2012,3,"Dorset",83.1450710108605,78.0217145343777
"J81075",2014,3,"Dorset",83.7382908792112,78.2179982817869
"J81075",2017,3,"Dorset",83.42782935,78.43757587
"J81075",2019,3,"Dorset",82.62703078,78.99607028
"J81075",2020,3,"Dorset",82.6216,79.1376
"J81076",2010,2,"Dorset",85.3471465791635,80.2168677253204
"J81076",2012,2,"Dorset",85.540204778157,80.8380728978708
"J81076",2014,2,"Dorset",85.4262567934783,81.8776644389729
"J81076",2017,2,"Dorset",85.13644783,82.87807177
"J81076",2019,3,"Dorset",84.49407354,81.81133683
"J81076",2020,3,"Dorset",85.0263,81.3066
"J81077",2010,1,"Dorset",85.791694848009,81.6932782766111
"J81077",2012,1,"Dorset",86.8165126309304,82.3705754950495
"J81077",2014,1,"Dorset",86.2903017241379,82.8156917363045
"J81077",2017,1,"Dorset",86.27160187,82.31959565
"J81077",2019,1,"Dorset",86.83727304,82.69846591
"J81077",2020,1,"Dorset",87.3191,82.2612
"J81078",2010,2,"Dorset",84.8701473693177,80.8894382240168
"J81078",2012,2,"Dorset",85.0075833857772,81.6303247574863
"J81078",2014,2,"Dorset",85.3828990715783,81.6409018355946
"J81078",2017,2,"Dorset",84.99059885,80.90077112
"J81078",2019,2,"Dorset",85.38116344,81.35036643
"J81078",2020,2,"Dorset",85.2985,80.7925
"J81081",2010,1,"Dorset",83.3972151670397,80.881773947421
"J81081",2012,1,"Dorset",84.6624424720578,81.0686923210865
"J81081",2014,1,"Dorset",84.931834243495,81.1153623188406
"J81081",2017,1,"Dorset",84.4538608,81.26913737
"J81081",2019,1,"Dorset",85.07031955,81.44623373
"J81081",2020,1,"Dorset",85.4441,81.0748
"J81082",2010,2,"Dorset",82.3379894116937,78.8265312200705
"J81082",2012,2,"Dorset",83.3265931372549,79.6869793374877
"J81082",2014,2,"Dorset",83.6273862622658,80.5442215854823
"J81082",2017,2,"Dorset",84.06895905,79.75340254
"J81082",2019,2,"Dorset",84.43211796,79.33187065
"J81082",2020,2,"Dorset",84.1851,79.6669
"J81083",2010,2,"Bath and North East Somerset, Swindon and Wiltshire",86.150541500563,81.6912062082482
"J81083",2012,2,"Bath and North East Somerset, Swindon and Wiltshire",86.8924822064057,81.9087217351177
"J81083",2014,2,"Bath and North East Somerset, Swindon and Wiltshire",86.7053259871442,82.3196361940299
"J81083",2017,2,"Bath and North East Somerset, Swindon and Wiltshire",85.6334666,82.87450611
"J81083",2019,3,"Bath and North East Somerset, Swindon and Wiltshire",85.97656978,82.99944377
"J81083",2020,3,"Bath and North East Somerset, Swindon and Wiltshire",86.7165,83.1307
"J81086",2010,2,"Dorset",83.8819701434137,79.4802270660337
"J81086",2012,2,"Dorset",84.3704015296367,80.0243974630021
"J81086",2014,2,"Dorset",84.5727172717271,80.6148418491484
"J81086",2017,2,"Dorset",83.51518745,80.84177855
"J81086",2019,2,"Dorset",83.26260922,80.78530811
"J81086",2020,2,"Dorset",83.7386,80.7262
"J81087",2010,2,"Dorset",84.5930155047346,79.9600209855861
"J81087",2012,2,"Dorset",85.4165242805755,80.8292175486205
"J81087",2014,2,"Dorset",85.4629793837287,81.186582390774
"J81087",2017,2,"Dorset",83.88653162,81.38375175
"J81087",2019,2,"Dorset",83.34174224,81.23428239
"J81087",2020,2,"Dorset",83.7231,81.1068
"J81609",2010,3,"Dorset",85.92130532041,79.5167879860363
"J81609",2012,3,"Dorset",85.9528,79.232
"J81609",2014,2,"Dorset",85.4496902959394,79.9624301675978
"J81609",2017,2,"Dorset",84.22259663,79.47571853
"J81609",2019,3,"Dorset",83.90884013,79.87988676
"J81609",2020,3,"Dorset",84.6149,81.0919
"J81612",2010,2,"Dorset",84.2518463133359,83.4402645141323
"J81612",2012,2,"Dorset",85.447960199005,83.7344627299129
"J81612",2014,2,"Dorset",84.5719418306245,82.9116415410385
"J81612",2017,2,"Dorset",82.17686454,80.66472603
"J81612",2019,2,"Dorset",84.31750788,81.386712
"J81612",2020,2,"Dorset",85.2514,81.9423
"J81613",2010,3,"Dorset",82.5399841207879,78.1771918728688
"J81613",2012,3,"Dorset",83.2072519083969,78.7533077251387
"J81613",2014,2,"Dorset",83.0785068762279,79.2371428571429
"J81613",2017,2,"Dorset",83.0281312,80.02149504
"J81613",2019,3,"Dorset",83.3788732,80.26092268
"J81613",2020,3,"Dorset",83.3762,80.1608
"J81616",2010,2,"Dorset",83.1936068583083,79.6378493372437
"J81616",2012,2,"Dorset",84.0916011787819,81.0188905547226
"J81616",2014,2,"Dorset",84.4310245310245,81.2011973180077
"J81616",2017,2,"Dorset",84.47958748,80.27728781
"J81616",2019,2,"Dorset",84.63387837,80.84579186
"J81616",2020,2,"Dorset",84.6694,81.5122
"J81620",2010,2,"Dorset",85.3248775299479,80.3389760166055
"J81620",2012,2,"Dorset",85.5114029328081,80.9108665105387
"J81620",2014,2,"Dorset",85.676441962505,81.5423192126658
"J81620",2017,2,"Dorset",85.38593792,81.48058057
"J81620",2019,2,"Dorset",85.20511029,81.16149801
"J81620",2020,2,"Dorset",85.4068,81.4296
"J81621",2010,2,"Dorset",85.3359982697224,81.2708331906611
"J81621",2012,2,"Dorset",85.6269041303524,82.2291276675402
"J81621",2014,2,"Dorset",84.8194759206799,82.641382941383
"J81621",2017,2,"Dorset",84.71826938,83.09005748
"J81621",2019,2,"Dorset",85.43780031,83.33822542
"J81621",2020,2,"Dorset",85.6636,82.8403
"J81625",2010,3,"Dorset",82.4532282934948,78.6617105013512
"J81625",2012,2,"Dorset",82.913590374624,79.5987709497206
"J81625",2014,2,"Dorset",83.4372340425532,79.5847858942065
"J81625",2017,2,"Dorset",83.43104889,79.08801713
"J81625",2019,2,"Dorset",83.09355849,79.77901467
"J81625",2020,2,"Dorset",83.114,79.9844
"J81626",2010,2,"Dorset",83.4289708662804,79.3027059193512
"J81626",2012,2,"Dorset",84.158093346574,80.4193636862315
"J81626",2014,2,"Dorset",84.7008234217749,81.7402701350675
"J81626",2017,2,"Dorset",85.57971819,81.38490606
"J81626",2019,2,"Dorset",85.86231007,80.50852009
"J81626",2020,2,"Dorset",85.2081,80.5804
"J81631",2010,2,"Dorset",84.1952144545532,80.4347567908986
"J81631",2012,2,"Dorset",87.1687037037037,79.9859822309971
"J81631",2014,2,"Dorset",86.4624545454545,79.9254377880184
"J81631",2017,2,"Dorset",84.1785919,82.33205076
"J81631",2019,2,"Dorset",84.86147109,81.46396051
"J81631",2020,2,"Dorset",85.0331,81.3488
"J81633",2010,4,"Dorset",82.693447034304,77.5647678763576
"J81633",2012,4,"Dorset",83.16228276186,77.4856493178373
"J81633",2014,4,"Dorset",83.7288527818809,78.4324552160169
"J81633",2017,4,"Dorset",82.50068098,79.85817182
"J81633",2019,4,"Dorset",82.38870124,79.41732939
"J81633",2020,4,"Dorset",82.2792,79.4893
"J81634",2010,5,"Dorset",80.9406568858243,73.8582055003731
